PRN,Timestamp,X_km,Y_km,Z_km
PG23,2026-04-01 02:30:0.00000000,4667.894841,-15576.031693,21015.717609
PG24,2026-04-01 02:30:0.00000000,14419.879565,-14990.985604,15768.701396
PG25,2026-04-01 02:30:0.00000000,12080.875187,-16269.341914,-17428.0282
PG26,2026-04-01 02:30:0.00000000,-18960.877828,-7220.450083,-17578.303924
PG27,2026-04-01 02:30:0.00000000,-21690.132038,-10132.728464,11592.821555
PG28,2026-04-01 02:30:0.00000000,-8043.119118,-18060.394952,-17722.703258
PG29,2026-04-01 02:30:0.00000000,3155.237794,-17642.359882,-19594.958552
PG30,2026-04-01 02:30:0.00000000,3362.100158,23006.724834,12798.94119
PG31,2026-04-01 02:30:0.00000000,-13377.71579,-8404.437228,-21601.404058
PG32,2026-04-01 02:30:0.00000000,-15513.234276,-21084.536455,5323.098218
PG01,2026-04-01 02:45:0.00000000,-14831.886904,17757.821799,12962.607545
PG02,2026-04-01 02:45:0.00000000,-15446.846295,6719.991562,20784.388238
PG03,2026-04-01 02:45:0.00000000,-21942.102453,12352.163552,-8458.659693
PG04,2026-04-01 02:45:0.00000000,-12042.510581,9111.672889,-21827.043805
PG05,2026-04-01 02:45:0.00000000,25289.641869,-4133.349175,-7238.778187
PG06,2026-04-01 02:45:0.00000000,6212.419105,19870.50747,-16336.298818
PG07,2026-04-01 02:45:0.00000000,-5493.423619,25755.566981,205.754759
PG08,2026-04-01 02:45:0.00000000,-20522.748407,-1067.922273,16886.806339
PG09,2026-04-01 02:45:0.00000000,-1960.690921,16994.628315,-20393.995805
PG10,2026-04-01 02:45:0.00000000,-7552.353104,-12867.508322,22269.837187
PG11,2026-04-01 02:45:0.00000000,13816.217866,6587.030427,-21658.256841
PG12,2026-04-01 02:45:0.00000000,23994.1332,-9979.472228,-5780.830742
PG13,2026-04-01 02:45:0.00000000,20264.087747,10180.578522,13769.648136
PG14,2026-04-01 02:45:0.00000000,4404.785059,15014.060337,21548.674641
PG15,2026-04-01 02:45:0.00000000,19925.906356,-1872.233375,16942.569706
PG16,2026-04-01 02:45:0.00000000,-24421.217315,-2486.759856,-11065.137163
PG17,2026-04-01 02:45:0.00000000,10250.5386,21791.816951,11262.640476
PG18,2026-04-01 02:45:0.00000000,5007.672876,-25876.264437,1761.64496
PG19,2026-04-01 02:45:0.00000000,17031.464629,20694.411772,1594.514164
PG20,2026-04-01 02:45:0.00000000,21812.658218,6178.587723,13874.280117
PG21,2026-04-01 02:45:0.00000000,22170.710473,3726.901868,-14168.631247
PG22,2026-04-01 02:45:0.00000000,9998.4537,13020.088621,21146.722315
PG23,2026-04-01 02:45:0.00000000,6915.722318,-16175.656814,19886.154039
PG24,2026-04-01 02:45:0.00000000,14371.189379,-12961.574558,17494.60136
PG25,2026-04-01 02:45:0.00000000,13892.749524,-16625.048057,-15582.679144
PG26,2026-04-01 02:45:0.00000000,-17111.061783,-8111.52546,-19011.301502
PG27,2026-04-01 02:45:0.00000000,-22424.842155,-11134.913007,9126.683356
PG28,2026-04-01 02:45:0.00000000,-7460.301637,-19902.656004,-15910.876813
PG29,2026-04-01 02:45:0.00000000,4756.035959,-15988.439191,-20677.439098
PG30,2026-04-01 02:45:0.00000000,2773.485752,24216.766339,10430.364066
PG31,2026-04-01 02:45:0.00000000,-12669.700168,-10681.527316,-20978.418656
PG32,2026-04-01 02:45:0.00000000,-14844.241205,-20730.93651,8045.866579
PG01,2026-04-01 03:00:0.00000000,-14619.46827,16146.203737,15135.658653
PG02,2026-04-01 03:00:0.00000000,-15306.548976,4369.329419,21565.796551
PG03,2026-04-01 03:00:0.00000000,-22736.518588,12454.398649,-5683.344347
PG04,2026-04-01 03:00:0.00000000,-13844.869346,7413.461447,-21412.810283
PG05,2026-04-01 03:00:0.00000000,24470.261189,-3609.642788,-9903.90393
PG06,2026-04-01 03:00:0.00000000,5708.319469,21562.931974,-14233.943449
PG07,2026-04-01 03:00:0.00000000,-5766.95597,25493.273801,-2650.111308
PG08,2026-04-01 03:00:0.00000000,-21871.031186,-2341.453135,15025.848359
PG09,2026-04-01 03:00:0.00000000,-3845.458128,15565.998385,-21258.578722
PG10,2026-04-01 03:00:0.00000000,-5193.97771,-13665.414488,22442.150654
PG11,2026-04-01 03:00:0.00000000,13222.430738,8974.807657,-21173.179514
PG12,2026-04-01 03:00:0.00000000,24513.56758,-9862.537497,-2986.237367
PG13,2026-04-01 03:00:0.00000000,21103.97209,11397.457214,11422.360598
PG14,2026-04-01 03:00:0.00000000,2079.428503,15762.910495,21334.769219
PG15,2026-04-01 03:00:0.00000000,21475.619858,-705.494535,15100.893713
PG16,2026-04-01 03:00:0.00000000,-23177.282451,-2994.512828,-13409.198877
PG17,2026-04-01 03:00:0.00000000,9098.218216,20998.364568,13616.230504
PG18,2026-04-01 03:00:0.00000000,5254.048915,-25856.784703,-1131.630449
PG19,2026-04-01 03:00:0.00000000,16632.725226,20598.431189,4386.09752
PG20,2026-04-01 03:00:0.00000000,22799.610967,7257.226221,11557.572118
PG21,2026-04-01 03:00:0.00000000,20576.566749,4439.98015,-16215.447518
PG22,2026-04-01 03:00:0.00000000,7698.260793,13671.940554,21727.021056
PG23,2026-04-01 03:00:0.00000000,8990.27899,-16849.973098,18414.041537
PG24,2026-04-01 03:00:0.00000000,14401.727837,-10751.11384,18902.85542
PG25,2026-04-01 03:00:0.00000000,15480.7994,-16993.358521,-13472.998798
PG26,2026-04-01 03:00:0.00000000,-15175.81298,-9150.713395,-20127.002452
PG27,2026-04-01 03:00:0.00000000,-22990.214212,-11909.614373,6504.982844
PG28,2026-04-01 03:00:0.00000000,-7010.578336,-21555.102657,-13824.940395
PG29,2026-04-01 03:00:0.00000000,6511.906857,-14348.670581,-21404.399237
PG30,2026-04-01 03:00:0.00000000,2291.724919,25181.803406,7881.337709
PG31,2026-04-01 03:00:0.00000000,-12098.151553,-12908.175567,-20001.442695
PG32,2026-04-01 03:00:0.00000000,-13931.515644,-20220.262298,10632.894527
PG01,2026-04-01 03:15:0.00000000,-14444.32641,14299.231258,17047.170567
PG02,2026-04-01 03:15:0.00000000,-15288.780036,1953.785825,21986.14985
PG03,2026-04-01 03:15:0.00000000,-23227.653702,12479.604055,-2810.005229
PG04,2026-04-01 03:15:0.00000000,-15681.943231,5858.534029,-20629.898206
PG05,2026-04-01 03:15:0.00000000,23418.400527,-2916.858411,-12400.190165
PG06,2026-04-01 03:15:0.00000000,5336.950655,23029.905895,-11883.853835
PG07,2026-04-01 03:15:0.00000000,-6017.413838,24921.173905,-5458.787354
PG08,2026-04-01 03:15:0.00000000,-23094.202384,-3416.090639,12908.542604
PG09,2026-04-01 03:15:0.00000000,-5865.043491,14194.79056,-21760.122481
PG10,2026-04-01 03:15:0.00000000,-2884.52872,-14599.302397,22237.879986
PG11,2026-04-01 03:15:0.00000000,12767.611213,11314.922944,-20322.413487
PG12,2026-04-01 03:15:0.00000000,24737.996355,-9667.580244,-140.454298
PG13,2026-04-01 03:15:0.00000000,21814.811159,12365.208338,8878.588334
PG14,2026-04-01 03:15:0.00000000,-167.703967,16609.974821,20755.719209
PG15,2026-04-01 03:15:0.00000000,22876.279971,276.906252,12990.410048
PG16,2026-04-01 03:15:0.00000000,-21726.442738,-3642.834153,-15532.186756
PG17,2026-04-01 03:15:0.00000000,7718.423793,20102.642681,15737.329165
PG18,2026-04-01 03:15:0.00000000,5454.040633,-25524.639435,-4005.090308
PG19,2026-04-01 03:15:0.00000000,16002.689945,20314.528663,7104.475375
PG20,2026-04-01 03:15:0.00000000,23620.116485,8123.397533,9042.221802
PG21,2026-04-01 03:15:0.00000000,18821.301765,5315.887224,-17983.569196
PG22,2026-04-01 03:15:0.00000000,5396.417262,14455.804208,21943.39904
PG23,2026-04-01 03:15:0.00000000,10856.786697,-17564.491463,16623.977382
PG24,2026-04-01 03:15:0.00000000,14531.938535,-8401.913797,19967.700309
PG25,2026-04-01 03:15:0.00000000,16824.378703,-17337.432636,-11133.679474
PG26,2026-04-01 03:15:0.00000000,-13197.847171,-10333.26483,-20906.182096
PG27,2026-04-01 03:15:0.00000000,-23352.246197,-12472.518525,3772.984161
PG28,2026-04-01 03:15:0.00000000,-6672.343501,-22980.229459,-11500.8063
PG29,2026-04-01 03:15:0.00000000,8395.832198,-12763.171331,-21763.837125
PG30,2026-04-01 03:15:0.00000000,1889.042888,25875.693086,5195.542657
PG31,2026-04-01 03:15:0.00000000,-11659.858414,-15037.845324,-18685.777278
PG32,2026-04-01 03:15:0.00000000,-12769.083031,-19592.201497,13040.961638
PG01,2026-04-01 03:30:0.00000000,-14337.745859,12247.981325,18664.247119
PG02,2026-04-01 03:30:0.00000000,-15400.536192,-479.800447,22040.308529
PG03,2026-04-01 03:30:0.00000000,-23420.886967,12387.387077,111.913806
PG04,2026-04-01 03:30:0.00000000,-17510.078458,4468.845907,-19492.29742
PG05,2026-04-01 03:30:0.00000000,22171.646514,-2035.837131,-14685.431551
PG06,2026-04-01 03:30:0.00000000,5071.234186,24236.439603,-9326.894082
PG07,2026-04-01 03:30:0.00000000,-6281.147661,24043.347048,-8169.672193
PG08,2026-04-01 03:30:0.00000000,-24152.529091,-4297.405824,10571.942156
PG09,2026-04-01 03:30:0.00000000,-7983.95878,12914.138051,-21890.362799
PG10,2026-04-01 03:30:0.00000000,-669.175559,-15647.386438,21659.371765
PG11,2026-04-01 03:30:0.00000000,12448.389609,13559.076631,-19120.909271
PG12,2026-04-01 03:30:0.00000000,24675.683001,-9358.293203,2707.716913
PG13,2026-04-01 03:30:0.00000000,22356.6599,13091.74751,6182.67718
PG14,2026-04-01 03:30:0.00000000,-2296.46826,17530.706213,19820.495011
PG15,2026-04-01 03:30:0.00000000,24087.419768,1083.968139,10649.871628
PG16,2026-04-01 03:30:0.00000000,-20106.449174,-4448.59959,-17399.417811
PG17,2026-04-01 03:30:0.00000000,6118.787481,19147.144949,17590.987562
PG18,2026-04-01 03:30:0.00000000,5646.026639,-24880.493977,-6808.406107
PG19,2026-04-01 03:30:0.00000000,15126.20992,19876.967085,9704.051911
PG20,2026-04-01 03:30:0.00000000,24236.152355,8790.175705,6371.323874
PG21,2026-04-01 03:30:0.00000000,16949.343792,6361.554562,-19442.528203
PG22,2026-04-01 03:30:0.00000000,3138.454655,15359.814413,21793.266326
PG23,2026-04-01 03:30:0.00000000,12487.853896,-18280.071571,14546.197411
PG24,2026-04-01 03:30:0.00000000,14775.287819,-5960.635634,20669.935206
PG25,2026-04-01 03:30:0.00000000,17910.640122,-17618.420721,-8603.653809
PG26,2026-04-01 03:30:0.00000000,-11219.301561,-11646.918459,-21335.013259
PG27,2026-04-01 03:30:0.00000000,-23481.992308,-12846.18997,977.318409
PG28,2026-04-01 03:30:0.00000000,-6418.027596,-24146.7088,-8978.502357
PG29,2026-04-01 03:30:0.00000000,10374.261079,-11267.293255,-21750.069754
PG30,2026-04-01 03:30:0.00000000,1533.734863,26279.719948,2419.327027
PG31,2026-04-01 03:30:0.00000000,-11343.925863,-17025.818552,-17052.499597
PG32,2026-04-01 03:30:0.00000000,-11359.255425,-18887.984799,15229.980975
PG01,2026-04-01 03:45:0.00000000,-14325.627987,10029.925066,19959.124748
PG02,2026-04-01 03:45:0.00000000,-15640.8963,-2884.382895,21729.055992
PG03,2026-04-01 03:45:0.00000000,-23330.599905,12140.202377,3031.872391
PG04,2026-04-01 03:45:0.00000000,-19283.465932,3258.264237,-18020.040509
PG05,2026-04-01 03:45:0.00000000,20771.952085,-954.993894,-16721.104889
PG06,2026-04-01 03:45:0.00000000,4878.612702,25154.958422,-6607.577173
PG07,2026-04-01 03:45:0.00000000,-6593.189561,22873.179829,-10733.346324
PG08,2026-04-01 03:45:0.00000000,-25009.666845,-4998.549668,8056.458798
PG09,2026-04-01 03:45:0.00000000,-10161.537255,11750.941475,-21647.324058
PG10,2026-04-01 03:45:0.00000000,1411.219852,-16780.591915,20715.163647
PG11,2026-04-01 03:45:0.00000000,12253.436721,15661.24827,-17589.658321
PG12,2026-04-01 03:45:0.00000000,24343.151613,-8901.505274,5509.091301
PG13,2026-04-01 03:45:0.00000000,22693.370745,13593.183061,3381.218404
PG14,2026-04-01 03:45:0.00000000,-4271.664626,18494.556791,18544.225434
PG15,2026-04-01 03:45:0.00000000,25073.229562,1732.230539,8121.781905
PG16,2026-04-01 03:45:0.00000000,-18358.556461,-5421.55046,-18980.294558
PG17,2026-04-01 03:45:0.00000000,4314.989036,18173.361525,19147.049588
PG18,2026-04-01 03:45:0.00000000,5867.82267,-23934.291733,-9492.480928
PG19,2026-04-01 03:45:0.00000000,13995.84535,19323.266907,12140.967443
PG20,2026-04-01 03:45:0.00000000,24614.509656,9277.869233,3590.728248
PG21,2026-04-01 03:45:0.00000000,15007.012797,7575.747263,-20567.150999
PG22,2026-04-01 03:45:0.00000000,967.074556,16364.760949,21279.969632
PG23,2026-04-01 03:45:0.00000000,13864.382216,-18954.474322,12216.096646
PG24,2026-04-01 03:45:0.00000000,15137.626465,-3476.557922,20997.314817
PG25,2026-04-01 03:45:0.00000000,18734.935912,-17797.046074,-5925.518832
PG26,2026-04-01 03:45:0.00000000,-9280.29838,-13072.185156,-21405.329333
PG27,2026-04-01 03:45:0.00000000,-23356.668627,-13058.972797,-1834.787303
PG28,2026-04-01 03:45:0.00000000,-6215.338992,-25030.502637,-6301.481313
PG29,2026-04-01 03:45:0.00000000,12408.248754,-9890.38776,-21363.796287
PG30,2026-04-01 03:45:0.00000000,1191.595163,26383.337368,-399.098513
PG31,2026-04-01 03:45:0.00000000,-11132.248863,-18830.750191,-15128.206374
PG32,2026-04-01 03:45:0.00000000,-9712.689314,-18148.767591,17163.598913
PG01,2026-04-01 04:00:0.00000000,-14427.397436,7687.648465,20909.644976
PG02,2026-04-01 04:00:0.00000000,-16001.116597,-5214.246122,21058.977428
PG03,2026-04-01 04:00:0.00000000,-22979.561856,11705.010771,5899.12055
PG04,2026-04-01 04:00:0.00000000,-20955.805538,2232.228233,-16238.827757
PG05,2026-04-01 04:00:0.00000000,19264.056318,329.071699,-18472.977576
PG06,2026-04-01 04:00:0.00000000,4722.514921,25766.30129,-3773.263339
PG07,2026-04-01 04:00:0.00000000,-6985.588326,21433.020698,-13102.616877
PG08,2026-04-01 04:00:0.00000000,-25633.99018,-5539.498972,5405.158097
PG09,2026-04-01 04:00:0.00000000,-12353.317758,10724.94651,-21035.335396
PG10,2026-04-01 04:00:0.00000000,3321.48523,-17963.554389,19419.930967
PG11,2026-04-01 04:00:0.00000000,12164.017711,17579.300111,-15755.311014
PG12,2026-04-01 04:00:0.00000000,23764.537368,-8268.687726,8214.956982
PG13,2026-04-01 04:00:0.00000000,22794.013683,13892.953177,522.236556
PG14,2026-04-01 04:00:0.00000000,-6064.2219,19466.103542,16948.004451
PG15,2026-04-01 04:00:0.00000000,25803.882188,2244.818794,5451.509921
PG16,2026-04-01 04:00:0.00000000,-16526.100757,-6563.782132,-20248.731857
PG17,2026-04-01 04:00:0.00000000,2330.287903,17220.206697,20380.551449
PG18,2026-04-01 04:00:0.00000000,6154.986457,-22704.927039,-12010.355007
PG19,2026-04-01 04:00:0.00000000,12612.349207,18692.731239,14373.793661
PG20,2026-04-01 04:00:0.00000000,24728.126584,9613.049414,748.258284
PG21,2026-04-01 04:00:0.00000000,13040.84456,8948.938473,-21337.995723
PG22,2026-04-01 04:00:0.00000000,-1079.236292,17444.77045,20412.686841
PG23,2026-04-01 04:00:0.00000000,14976.157728,-19544.061399,9673.646776
PG24,2026-04-01 04:00:0.00000000,15616.89785,-999.73957,20944.768827
PG25,2026-04-01 04:00:0.00000000,19300.915975,-17835.242418,-3144.872122
PG26,2026-04-01 04:00:0.00000000,-7417.579209,-14582.907793,-21114.814506
PG27,2026-04-01 04:00:0.00000000,-22960.526477,-13143.703594,-4616.259022
PG28,2026-04-01 04:00:0.00000000,-6028.695401,-25615.703695,-3515.869961
PG29,2026-04-01 04:00:0.00000000,14454.804583,-8654.816428,-20612.054696
PG30,2026-04-01 04:00:0.00000000,827.462499,26184.60386,-3210.519759
PG31,2026-04-01 04:00:0.00000000,-11000.275353,-20416.123491,-12944.660278
PG32,2026-04-01 04:00:0.00000000,-7848.142571,-17414.036347,18809.733422
PG01,2026-04-01 04:15:0.00000000,-14655.174532,5267.382533,21499.626232
PG02,2026-04-01 04:15:0.00000000,-16465.012475,-7426.476553,20042.271595
PG03,2026-04-01 04:15:0.00000000,-22397.990801,11054.779957,8663.606325
PG04,2026-04-01 04:15:0.00000000,-22481.993157,1387.740377,-14179.560962
PG05,2026-04-01 04:15:0.00000000,17693.819969,1811.276584,-19911.64251
PG06,2026-04-01 04:15:0.00000000,4563.984288,26060.397688,-873.305349
PG07,2026-04-01 04:15:0.00000000,-7485.847138,19753.453846,-15233.551073
PG08,2026-04-01 04:15:0.00000000,-25999.744528,-5946.060003,2663.036709
PG09,2026-04-01 04:15:0.00000000,-14512.576295,9848.105052,-20064.946571
PG10,2026-04-01 04:15:0.00000000,5033.321204,-19155.877231,17794.33952
PG11,2026-04-01 04:15:0.00000000,12154.842822,19276.433252,-13649.698415
PG12,2026-04-01 04:15:0.00000000,22970.643503,-7437.300347,10777.946594
PG13,2026-04-01 04:15:0.00000000,22634.093454,14020.70291,-2345.62174
PG14,2026-04-01 04:15:0.00000000,-7652.153581,20406.387212,15058.589446
PG15,2026-04-01 04:15:0.00000000,26256.605059,2650.241054,2686.384614
PG16,2026-04-01 04:15:0.00000000,-14653.016087,-7869.505135,-21183.532262
PG17,2026-04-01 04:15:0.00000000,194.782413,16322.57776,21272.028994
PG18,2026-04-01 04:15:0.00000000,6539.218867,-21219.570921,-14318.068189
PG19,2026-04-01 04:15:0.00000000,10984.861595,18024.903694,16364.210326
PG20,2026-04-01 04:15:0.00000000,24557.200664,9827.33579,-2107.111041
PG21,2026-04-01 04:15:0.00000000,11095.915923,10463.511303,-21741.692206
PG22,2026-04-01 04:15:0.00000000,-2967.427524,18568.234054,19206.248677
PG23,2026-04-01 04:15:0.00000000,15822.100061,-20005.57557,6962.718389
PG24,2026-04-01 04:15:0.00000000,16203.203909,1420.835332,20514.443771
PG25,2026-04-01 04:15:0.00000000,19620.311401,-17697.783838,-309.56601
PG26,2026-04-01 04:15:0.00000000,-5663.258845,-16147.081534,-20467.115124
PG27,2026-04-01 04:15:0.00000000,-22285.468344,-13136.287045,-7320.895214
PG28,2026-04-01 04:15:0.00000000,-5820.788703,-25895.073619,-669.671142
PG29,2026-04-01 04:15:0.00000000,16468.397363,-7575.242307,-19508.07454
PG30,2026-04-01 04:15:0.00000000,406.818986,25690.291878,-5965.615263
PG31,2026-04-01 04:15:0.00000000,-10918.036684,-21751.549982,-10538.338186
PG32,2026-04-01 04:15:0.00000000,-5791.941229,-16720.095423,20141.047137
PG01,2026-04-01 04:30:0.00000000,-15013.245376,2817.40004,21719.129453
PG02,2026-04-01 04:30:0.00000000,-17009.60773,-9482.31898,18696.50267
PG03,2026-04-01 04:30:0.00000000,-21622.32342,10169.763826,11276.88619
PG04,2026-04-01 04:30:0.00000000,-23819.766428,713.685749,-11877.795571
PG05,2026-04-01 04:30:0.00000000,16106.538162,3478.076819,-21012.973879
PG06,2026-04-01 04:30:0.00000000,4363.404597,26036.596138,2041.841691
PG07,2026-04-01 04:30:0.00000000,-8115.541044,17872.213943,-17086.463634
PG08,2026-04-01 04:30:0.00000000,-26087.981921,-6248.671248,-123.70739
PG09,2026-04-01 04:30:0.00000000,-16591.948449,9124.242364,-18752.745651
PG10,2026-04-01 04:30:0.00000000,6526.239147,-20313.606984,15864.800204
PG11,2026-04-01 04:30:0.00000000,12195.180135,20722.441336,-11309.267286
PG12,2026-04-01 04:30:0.00000000,21997.737056,-6391.91979,13152.90666
PG13,2026-04-01 04:30:0.00000000,22196.522642,14010.948577,-5173.885495
PG14,2026-04-01 04:30:0.00000000,-9021.245745,21274.415414,12907.991685
PG15,2026-04-01 04:30:0.00000000,26416.463601,2980.995132,-125.207997
PG16,2026-04-01 04:30:0.00000000,-12782.337264,-9325.087446,-21768.707998
PG17,2026-04-01 04:30:0.00000000,-2055.571939,15510.093161,21807.735608
PG18,2026-04-01 04:30:0.00000000,7046.927907,-19512.677824,-16375.460453
PG19,2026-04-01 04:30:0.00000000,9130.802578,17358.013018,18077.654478
PG20,2026-04-01 04:30:0.00000000,24090.034849,9955.985623,-4926.100908
PG21,2026-04-01 04:30:0.00000000,9214.235239,12094.28164,-21771.178763
PG22,2026-04-01 04:30:0.00000000,-4670.904361,19698.947136,17680.891565
PG23,2026-04-01 04:30:0.00000000,16410.155955,-20297.930684,4130.318664
PG24,2026-04-01 04:30:0.00000000,16879.221663,3739.04601,19715.570862
PG25,2026-04-01 04:30:0.00000000,19712.403666,-17353.841344,2531.110872
PG26,2026-04-01 04:30:0.00000000,-4043.744886,-17727.910523,-19471.865998
PG27,2026-04-01 04:30:0.00000000,-21331.390739,-13074.187333,-9904.050007
PG28,2026-04-01 04:30:0.00000000,-5554.221544,-25870.257358,2188.067313
PG29,2026-04-01 04:30:0.00000000,18402.560934,-6658.226241,-18071.03009
PG30,2026-04-01 04:30:0.00000000,-102.62337,24915.6599,-8615.871103
PG31,2026-04-01 04:30:0.00000000,-10851.411766,-22813.86128,-7949.882272
PG32,2026-04-01 04:30:0.00000000,-3577.175944,-16098.686569,21135.352111
PG01,2026-04-01 04:45:0.00000000,-15497.849479,386.340724,21564.61387
PG02,2026-04-01 04:45:0.00000000,-17606.025208,-11348.377698,17044.29797
PG03,2026-04-01 04:45:0.00000000,-20693.7411,9038.504946,13693.019129
PG04,2026-04-01 04:45:0.00000000,-24931.247499,191.464233,-9373.121508
PG05,2026-04-01 04:45:0.00000000,14545.291751,5307.809531,-21758.499399
PG06,2026-04-01 04:45:0.00000000,4082.25203,25703.632053,4921.527706
PG07,2026-04-01 04:45:0.00000000,-8889.184831,15832.78379,-18626.822875
PG08,2026-04-01 04:45:0.00000000,-25887.251406,-6481.051992,-2908.402445
